2395	bill belichick places rob gronkowski on patriots' injured list	26735	Bill Belichick Places Rob Gronkowski In Patriots’ Injured Reserve Cage	http://www.theonion.com/articles/bill-belichick-places-rob-gronkowski-in-patriots-i,34820/
25856	SPORTS MOVIE PROTAGONIST WAS MURDERED BEFORE BIG GAME	22562	Sports Movie Protagonist Receives Some Bad News Before Big Game	http://www.theonion.com/articles/sports-movie-protagonist-receives-some-bad-news-be,17939/
14549	UNITED AIRLINES EXPLORING VIABILITY OF STANDING ROOM ONLY SECTIONS	19292	United Airlines Exploring Viability Of Stacking Them Like Cordwood	http://www.theonion.com/articles/united-airlines-exploring-viability-of-stacking-th,2841/
656	NEWS ANCHOR ASSURES CALLER HE'S NOT at risk	23419	News Anchor Assures Area Caller He's Not Larry	http://www.theonion.com/audio/news-anchor-assures-area-caller-hes-not-larry,13822/
11363	MIAMI NOW A THRIVING EPICENTER OF GAY CULTURE	26362	Hell Now A Thriving Epicenter Of Gay Culture	http://www.theonion.com/articles/hell-now-a-thriving-epicenter-of-gay-culture,33928/
13245	EMPLOYEES ON OTHER END OF GOVERNMENT SHUTDOWN JUST WANT IT TO BE OVER	24274	Employees On Other End Of Conference Call Just Want It To Be Over	http://www.theonion.com/articles/employees-on-other-end-of-conference-call-just-wan,6017/
13301	Man panics under blankets for three days	24910	Man Pinned Under Blankets For Three Days	http://www.theonion.com/articles/man-pinned-under-blankets-for-three-days,6294/
16502	INTEREST IN FANTASY BASEBALL WANES	25453	Interest In Fantasy Baseball Wanes Midway Through Draft	http://www.theonion.com/articles/interest-in-fantasy-baseball-wanes-midway-through,31837/
18974	A BOLD MAN SHOWS THE AUDIENCE IN SAINT PETERS SQUARE HOW TO PRAY TO GOD	25387	Bold New Pope Shows Crowd In Saint Peter's Square How To Apply Condom	http://www.theonion.com/articles/bold-new-pope-shows-crowd-in-saint-peters-square-h,31713/
14796	BELTWAY SOURCES REPORT CONGRESS COOPERATIVE TODAY	18989	Disturbed Beltway Sources Report Congress Eerily Cooperative Today	http://www.theonion.com/articles/disturbed-beltway-sources-report-congress-eerily-c,27434/
15503	AREA WOMAN ALWAYS HAS BACKUP PROBLEM FIXER JUST IN CASE	21120	Area Woman Always Has Backup Problem Just In Case	http://www.theonion.com/articles/area-woman-always-has-backup-problem-just-in-case,20908/
11148	UNENDING LANDSCAPE MAKES VETERAN CROSS-COUNTRY SKIER RETIRE BEFORE RACE	22032	Flat, Unending Landscape Still Makes Veteran Cross-Country Skier Nervous Before Race	http://www.theonion.com/articles/flat-unending-landscape-still-makes-veteran-crossc,7085/
13564	Student failing school she's putting herself through	21055	Stripper Failing School She's Working Herself Through	http://www.theonion.com/audio/stripper-failing-school-shes-working-herself-throu,20670/
15941	Scientist admits he never created mercury	26720	God Admits He Never Created Gerbils	http://www.theonion.com/articles/god-admits-he-never-created-gerbils,34782/
8438	BREAKING: ANDY REID TRADES FIRST OVERALL PICK FOR GUARANTEED PLAYOFF	25611	BREAKING: Andy Reid Trades First Overall Pick For Bite Of Bacon Double Cheeseburger	http://www.theonion.com/articles/breaking-andy-reid-trades-first-overall-pick-for-b,32207/
20422	NEWLY DISABLED PARAPLEGIC WANTS TO KNOW IF HE'LL BE ABLE TO ACCESS GROCERY WITH PUBLIC TRANSIT	24540	Newly Disabled Paraplegic Wants To Know If He'll Be Able To...You Know	http://www.theonion.com/audio/newly-disabled-paraplegic-wants-to-know-if-hell-be,13372/
600	SCIENTISTS TEACH SIGN LANGUAGE TO GORILLA	26522	Scientists Teach Sign Language To Gorilla-Suit-Wearing Man	http://www.theonion.com/articles/scientists-teach-sign-language-to-gorillasuitweari,34329/
12081	PRESIDENT BUSH DISAPPOINTED CHINESE FOREIGN MINISTER DOESN'T KNOW POLICIES	24793	President Bush Disappointed Chinese Foreign Minister Doesn't Know Karate	http://www.theonion.com/audio/president-bush-disappointed-chinese-foreign-minist,13445/
17671	OPEN FLOOR PLAN INCREASES OFFICE workers’ PRODUCTIVITY BY 95%	26635	Open Floor Plan Increases Office Shooter’s Productivity By 95%	http://www.theonion.com/articles/open-floor-plan-increases-office-shooters-producti,34597/
25262	'baby can' crib is already going to be recalled	26063	Baby Can Already Tell Crib He’s In Going To Be Recalled	http://www.theonion.com/articles/baby-can-already-tell-crib-hes-in-going-to-be-reca,33271/
715	US GOVERNMENT ACCUSES FUGITIVE DOCTOR OF FRAUD	18346	Fugitive Doctor Accuses Devlin MacGregor Of Fraud	http://www.theonion.com/articles/fugitive-doctor-accuses-devlin-macgregor-of-fraud,30795/
1967	REALITY TO THREATEN WHATEVER IT IS JOHN EDWARDS DOES FOR A LIVING	24845	Affair To Threaten Whatever It Is John Edwards Does For A Living	http://www.theonion.com/articles/affair-to-threaten-whatever-it-is-john-edwards-doe,6265/
17270	PICHAI URGES SENATE SUBCOMMITTEE TO 'SEARCH FOR ANSWERS'	22606	Hamburgler Urges Senate Subcommittee To 'Robble Robble Robble'	http://www.theonion.com/audio/hamburgler-urges-senate-subcommittee-to-robble-rob,18037/
19719	JONATHAN FRANZEN RUSHES OVER TO GUY ON train READING 'THE dogs' TO kill HIMSELF	18477	Jonathan Franzen Rushes Over To Guy On Subway Reading 'The Corrections' To Introduce Himself	http://www.theonion.com/articles/jonathan-franzen-rushes-over-to-guy-on-subway-read,31109/
15605	RUSSIAN OFFICIALS PROMISE LOW DEATH TOLL FOR AFGHANISTAN 	26898	Russian Officials Promise Low Death Toll For Olympics	http://www.theonion.com/articles/russian-officials-promise-low-death-toll-for-olymp,35201/
5510	EMPLOYEES WHO LIKENS SELF TO TV'S 'HOUSE' ARE MORE PROBABLE TO BE FIRED	23214	Employee Who Likens Self To TV's 'House' Fired	http://www.theonion.com/articles/employee-who-likens-self-to-tvs-house-fired,6584/
333	Ambulance told to hurry up	24207	Ambulance Told To Shut Up	http://www.theonion.com/audio/ambulance-told-to-shut-up,13253/
25065	OLD WOMAN GETTING ROBBED AROUND AIRPORT ZONE	25934	Lucky Old Woman Getting Wheeled Around Airport	http://www.theonion.com/articles/lucky-old-woman-getting-wheeled-around-airport,33000/
7839	INSURANCE COMPANY GETS SUED BY ANOTHER CANCER PATIENT	25967	Insurance Company Gets Fucked Over By Another Cancer Patient	http://www.theonion.com/articles/insurance-company-gets-fucked-over-by-another-canc,33101/
2605	NEW NETPIX SERVICE shares UNLIMITED PHOTOGRAPHS FOR MONTHLY FEE	23523	New Netpix Service Sends Unlimited Photographs For Monthly Fee	http://www.theonion.com/articles/new-netpix-service-sends-unlimited-photographs-for,2729/
18185	fans BOO WHEN A-ROD SHOWN ON JUMBOTRON	25484	Yankee Players Boo When A-Rod Shown On Jumbotron	http://www.theonion.com/articles/yankee-players-boo-when-arod-shown-on-jumbotron,31897/
5089	personal trainer has a desk	26290	Personal Trainer Has Desk	http://www.theonion.com/articles/personal-trainer-has-desk,33728/
24731	CONFUSING INSULT CLARIFIED	21596	Confusing Insult Awkwardly Clarified	http://www.theonion.com/audio/confusing-insult-awkwardly-clarified,26653/
7035	WASHINGTON’S HOBBY LOBBY LOBBIES TO STRENGTHEN HOBBY	26216	Washington’s Hobby Lobby Lobbies To Strengthen Hobbies	http://www.theonion.com/articles/washingtons-hobby-lobby-lobbies-to-strengthen-hobb,33556/
20573	Riots in town of Davenport, iowa following gay marriage ceremony	20770	Town Of Davenport, Iowa Descends Into Hell Following Gay Marriage Ceremony	http://www.theonion.com/articles/town-of-davenport-iowa-descends-into-hell-followin,19446/
14364	KEVIN KOLB END GAME PERFORMANCE STUNS PATRIOTS, CARDINALS	20077	Kevin Kolb Game-Winning Performance Stuns Patriots, Cardinals	http://www.theonion.com/articles/kevin-kolb-gamewinning-performance-stuns-patriots,29595/
7363	ROMNEY STARES UNCOMPREHENDINGLY AT CONGRESS BILL	19555	Romney Stares Uncomprehendingly At $1 Bill	http://www.theonion.com/articles/romney-stares-uncomprehendingly-at-1-bill,28592/
8687	WORLD’S SUPERCOMPUTERS RELEASE STUDY CONFIRMING CLIMATE CHANGE	27343	World’s Supercomputers Release Study Confirming They Are Not Powerful Enough	http://www.theonion.com/articles/worlds-supercomputers-release-study-confirming-the,36209/
18466	CHRISTIAN LAETTNER TALKED ABOUT politics	25415	Christian Laettner Talked About	http://www.theonion.com/articles/christian-laettner-talked-about,31754/
20325	teenager buys relic DVD season	21794	Nation's Weirdest Teenager Buys Season One DVD Of 'Murphy Brown'	http://www.theonion.com/articles/nations-weirdest-teenager-buys-season-one-dvd-of-m,21004/
16757	NEW STUDY CONFIRMS HUMANS ONLY USE 70% OF BRAIN	22245	New Study Confirms Humans Only Use 10% Of Genitalia	http://www.theonion.com/articles/new-study-confirms-humans-only-use-10-of-genitalia,17456/
6203	VIDEO OF CRYING MAN BECOMES POPULAR 	25418	Video Of Man Weeping Becomes Viral Hit	http://www.theonion.com/articles/video-of-man-weeping-becomes-viral-hit,31710/
26053	NBA POWER RANKINGS NEARLY LOOKED the same as last year	26833	NBA Power Rankings Nearly Looked At	http://www.theonion.com/articles/nba-power-rankings-nearly-looked-at,35008/
1702	DANIEL TOSH CHUCKLES THROUGH OWN VIOLENT ###	19648	Daniel Tosh Chuckles Through Own Violent Rape	http://www.theonion.com/articles/daniel-tosh-chuckles-through-own-violent-rape,28769/
10684	NATO AIRDROPS PROPAGANDA CARDS	21963	NATO Airdrops Condolence Cards	http://www.theonion.com/audio/nato-airdrops-condolence-cards,14099/
19473	SCARLETT JOHANSSON REJECTS HEARTWARMING PROM INVITE FROM HIGH SCHOOL STUDENT	25393	Scarlett Johansson Immediately Rejects Heartwarming Prom Invite From High School Student	http://www.theonion.com/articles/scarlett-johansson-immediately-rejects-heartwarmin,31748/
12754	ROMNEY GREW UP POOR IN MEMPHIS	19999	Romney Just Saying He Grew Up Poor In Memphis Now	http://www.theonion.com/articles/romney-just-saying-he-grew-up-poor-in-memphis-now,29571/
23778	MOVIE THEATER HURT BY HIGH PRICE OF POPCORN	22791	Movie Theater Employee Hurt By Customer's Comments About High Price Of Popcorn	http://www.theonion.com/articles/movie-theater-employee-hurt-by-customers-comments,18480/
292	PARTY GUY FINDS PARTY to go to	22446	Party Guy Finds Party Wife	http://www.theonion.com/audio/party-guy-finds-party-wife,12513/
22797	JOHN MCCAIN CURRENTLY FRONTRUNNER FOR REPUBLICAN PRESIDENTIAL NOMINATION	21765	Handmade Anti-Obama Sign Currently Frontrunner For Republican Presidential Nomination	http://www.theonion.com/articles/handmade-antiobama-sign-currently-frontrunner-for,20680/
10170	ROGER GOODELL 'COMPLETELY ENERGIZED' BY MEETING WITH BEN ROETHLISBERGER	22186	Roger Goodell 'Completely Skeeved Out' By Meeting With Ben Roethlisberger	http://www.theonion.com/articles/roger-goodell-completely-skeeved-out-by-meeting-wi,17312/
24314	EXACTLY WHY THAT TEAM PICKED UP PLAYER IN OFFSEASON	22816	That Exactly Why Team Picked Up Player In Offseason	http://www.theonion.com/articles/that-exactly-why-team-picked-up-player-in-offseaso,18530/
16060	Historica archives: The Twenty Top-Most Books IN Print At Present	25063	Historical Archives: The Twenty Top-Most Books In Print At Present	http://www.theonion.com/articles/historical-archives-the-twenty-topmost-books-in-pr,6340/
4256	man points out town where he grew up	26498	Man Points Out Town Where He Threw Up	http://www.theonion.com/articles/man-points-out-town-where-he-threw-up,34232/
9068	MOVING TO NEW CITY: SOLVES ALL PROBLEMS?	19585	Moving To New City To Solve All Of Area Man's Problems	http://www.theonion.com/articles/moving-to-new-city-to-solve-all-of-area-mans-probl,6483/
5718	NEW STUDY FINDS SOME HUMAN BEINGS WERE NEVER MEANT TO WAKE UP RESTED	26525	New Study Finds Human Beings Were Never Meant To Wake Up From Sleep	http://www.theonion.com/articles/new-study-finds-human-beings-were-never-meant-to-w,34288/
22051	HISTORICAL ARCHIVES: SECRET SOCIETY OF FREE-Masons HAS Fought TO GAIN INFLUENCE	25067	Historical Archives: Secret Society Of Free-Bakers Has Fail'd To Gain Influence	http://www.theonion.com/articles/historical-archives-secret-society-of-freebakers-h,6344/
17754	MENTALLY UNSTABLE MAN TO EXHIBIT 1 OR 2 MORE WARNING SIGNS BEFORE FINALLY DOING suicide	25666	Mentally Unstable Man To Exhibit 1 Or 2 More Warning Signs Before Finally Doing This	http://www.theonion.com/articles/mentally-unstable-man-to-exhibit-1-or-2-more-warni,32366/
1012	TITANS TO PLAY PANTHERS,  THEY'VE PLAYED four times	21613	Titans To Play Panthers In Rematch Of Other Three Times They've Played	http://www.theonion.com/articles/titans-to-play-panthers-in-rematch-of-other-three,26629/
12336	FAMILY MORE LIKE COMPANY WHOSE MEMBERS ARE DESPERATE TO JOIN BETTER COMPANY	26370	Company More Like Family Whose Members Are Desperate To Join Better Family	http://www.theonion.com/articles/company-more-like-family-whose-members-are-despera,33890/
7921	CARDINALS HOST GOING-AWAY PARTY AT COACHES FAVORITE BAR	18625	Cardinals Host Going-Away Party At Pope's Favorite Vatican City Dive Bar	http://www.theonion.com/articles/cardinals-host-goingaway-party-at-popes-favorite-v,31397/
17179	Bill belichick meets with recent draft picks, tells them he has their back 	22911	Bill Belichick Drops Off Recent Draft Picks In Middle Of Nowhere, Tells Them To Find Way Back	http://www.theonion.com/articles/bill-belichick-drops-off-recent-draft-picks-in-mid,17352/
7086	YARD SALE REEKS OF SCAM	19045	Yard Sale Reeks Of Divorce	http://www.theonion.com/articles/yard-sale-reeks-of-divorce,22526/
14485	A-ROD concern about the new generation gap in baseball	24773	A-Rod Checks Beckett Baseball Card Monthly To See If Rookie Card Went Up	http://www.theonion.com/articles/arod-checks-beckett-baseball-card-monthly-to-see-i,6224/
5703	MOVIE-GOER SCROLLS INTENSELY THROUGH MICROFILM	23992	Protagonist Scrolls Intensely Through Microfilm	http://www.theonion.com/articles/protagonist-scrolls-intensely-through-microfilm,2834/
1512	NARROW GAPS IN BATHROOM STALL DOORS TO BE WIDENED	26227	Narrow Gaps In Bathroom Stall Doors To Be Widened Monday	http://www.theonion.com/articles/narrow-gaps-in-bathroom-stall-doors-to-be-widened,33608/
22558	'WHEEL OF FORTUNE' CONTESTANTS are more likely to commit crime	24553	'Wheel Of Fortune' Contestants Hit Hard As Vowel Prices Skyrocket	http://www.theonion.com/articles/wheel-of-fortune-contestants-hit-hard-as-vowel-pri,6159/
484	TROY AIKMAN DEFENDS DISEMBOWELING BUCK, HUDDLING INSIDE CORPSE FOR WARMTH	24225	Troy Aikman Defends Disemboweling Joe Buck, Huddling Inside Corpse For Warmth	http://www.theonion.com/articles/troy-aikman-defends-disemboweling-joe-buck-huddlin,5995/
17596	AWFUL MAN OFFERS WITTY, ACERBIC TAKE To Anyone HE SEES	23612	Awful Man Offers Witty, Acerbic Take On Everything He Sees	http://www.theonion.com/articles/awful-man-offers-witty-acerbic-take-on-everything,2750/
22088	FLEET OF CHEERING MOMS ON HAND FOR NINE-YEAR-OLDS' TOUCH FOOTBALL GAME	19385	Fleet Of Ambulances On Hand For 41-Year-Olds' Touch Football Game	http://www.theonion.com/articles/fleet-of-ambulances-on-hand-for-41yearolds-touch-f,28225/
23546	NITRO dog EXPECTED TO WIN WESTMINSTER DOG FIGHT	26908	Nitro Expected To Win Westminster Dog Fight	http://www.theonion.com/articles/nitro-expected-to-win-westminster-dog-fight,35239/
944	José Carreras PLEDGES $5,000 FOR CANCER RESEARCH	27478	God Pledges $5,000 For Cancer Research	http://www.theonion.com/articles/god-pledges-5000-for-cancer-research,36486/
1190	AREA SENIOR REMEMBERS A SIMPLER TIME	24232	Area Senior Remembers A Simpler Time When His Anus Didn't Leak	http://www.theonion.com/articles/area-senior-remembers-a-simpler-time-when-his-anus,2374/
25704	SOURCES: PETRAEUS KNEW ABOUT WIFE'S AFFAIR FOR MORE THAN A YEAR	20380	Sources: Petraeus Knew About Affair For More Than A Year	http://www.theonion.com/articles/sources-petraeus-knew-about-affair-for-more-than-a,30349/
1961	UNDERWEAR PROFILE BEGINS WITH HUMOROUS CLUBHOUSE ANECDOTE BEFORE DELVING INTO WHAT PLAYER'S LIFE WAS LIKE BEFORE BOXERS	26115	Sports Profile Begins With Humorous Clubhouse Anecdote Before Delving Into What Player's Life Was Like Couple Years Ago	http://www.theonion.com/articles/sports-profile-begins-with-humorous-clubhouse-anec,33347/
12941	GIFT CARD FROM LOEWS CINEMAS IS PERFECT GIFT FOR MAN	21121	Sadly, Gift Certificate To Loews Cinemas Perfect Gift For Area Man	http://www.theonion.com/articles/sadly-gift-certificate-to-loews-cinemas-perfect-gi,20909/
23905	FAMILY DEEPLY SADDENED BY WAY SON DIED	21014	Family Deeply Embarrassed by Way Son Died	http://www.theonion.com/audio/family-deeply-embarrassed-by-way-son-died,20523/
8067	unfun.me TO BECOME HATED CLICHÉ IN 6 MONTHS	22276	Amazing Original Thing To Become Hated Cliché In 6 Months	http://www.theonion.com/articles/amazing-original-thing-to-become-hated-cliche-in-6,17528/
9602	ENDLESS STREAM OF EXCUSES POURS OUT OF PRESIDENT	23352	Endless Stream Of Excuses Pours Out Of Area Man	http://www.theonion.com/audio/endless-stream-of-excuses-pours-out-of-area-man,13795/
7610	IRAQ highway PLANNERS FORCED TO REVISE LENGTH AGAIN	21890	Iraq War Memorial Planners Forced To Revise Length Again	http://www.theonion.com/articles/iraq-war-memorial-planners-forced-to-revise-length,2425/
448	DICK VITALE UNDERGOES ANNUAL DOPING EXAMINATION	26979	Dick Vitale Undergoes Annual Bracketological Examination	http://www.theonion.com/articles/dick-vitale-undergoes-annual-bracketological-exami,35381/
6938	IOC ANNOYED AT NUMBER OF SYRINGES LEFT BEHIND AT OLYMPIC VILLAGE	19908	IOC Annoyed At Number Of Medals Left Behind At Olympic Village	http://www.theonion.com/articles/ioc-annoyed-at-number-of-medals-left-behind-at-oly,29171/
11542	Comic ARCHIVES: JOHN JAMESON'S MIRACLE CONCOCTION	24985	Historical Archives: John Jameson's Miracle Concoction	http://www.theonion.com/articles/historical-archives-john-jamesons-miracle-concocti,6367/
10594	COURT EVIDENCE FREES MAN AFTER 15 YEARS OF MARRIAGE	22417	DNA Evidence Frees Man After 15 Years Of Marriage	http://www.theonion.com/articles/dna-evidence-frees-man-after-15-years-of-marriage,2073/
15719	NASCAR to abandon racing portion of business, work on ads	22503	NASCAR To Abandon Racing Portion Of Business, Concentrate On Ads	http://www.theonion.com/articles/nascar-to-abandon-racing-portion-of-business-conce,17820/
19929	KIDNAPPERS' DEMANDS MAKE SENSE GIVEN ECONOMY	20555	Kidnappers' Demands Only Make Sense Given Economy	http://www.theonion.com/articles/kidnappers-demands-only-make-sense-given-economy,30686/
5019	HOPE FOR SURVIVORS IN 1999 TURKISH EARTHQUAKE	23342	Hope Fades For Survivors In 1999 Turkish Earthquake	http://www.theonion.com/audio/hope-fades-for-survivors-in-1999-turkish-earthquak,13788/
5984	LIBERIA roughly discovers an international size U.N. factoid-finding mission from Tennessee	20894	U.N. Factoid-Finding Mission Discovers Liberia Roughly Size Of Tennessee	http://www.theonion.com/audio/un-factoidfinding-mission-discovers-liberia-roughl,20071/
23913	MCDONALD'S STOCK SLIDES AS MORE CONSUMERS TURN TO VEGAN FOOD	19187	McDonald's Stock Slides As More Consumers Turn To Food	http://www.theonion.com/articles/mcdonalds-stock-slides-as-more-consumers-turn-to-f,12/
24069	WHITE MAN AT SALAD BAR HAS TO SAY EVERY ITEM ALOUD AS HE ADDS IT TO SALAD	26060	Man At Salad Bar Has To Say Every Item Aloud As He Adds It To Salad	http://www.theonion.com/articles/man-at-salad-bar-has-to-say-every-item-aloud-as-he,33238/
18153	'ZERO DARK THIRTY' REVEALS NAVY SEALS KILLED BIN LADEN BY FRANTICALLY THROWING A GRENADE AT HIM	20559	'Zero Dark Thirty' Reveals Navy SEALs Killed Bin Laden By Frantically Throwing Whatever They Could Find At Him	http://www.theonion.com/articles/zero-dark-thirty-reveals-navy-seals-killed-bin-lad,30784/
11427	MAN DEEPLY SUSPICIOUS AFTER INSURER COVERS PRESCRIPTION WITHOUT payment	27249	Man Deeply Suspicious After Insurer Covers Prescription Without Hassle	http://www.theonion.com/articles/man-deeply-suspicious-after-insurer-covers-prescri,35986/
16973	SONY CEO ANNOUNCES NEW VIDEO GAME SYSTEM	18620	Embarrassed Sony CEO Announces New Video Game System	http://www.theonion.com/articles/embarrassed-sony-ceo-announces-new-video-game-syst,31380/
20291	All 7 deadly sins committed at week-long church retreat	22714	All 7 Deadly Sins Committed At Church Bake Sale	http://www.theonion.com/audio/all-7-deadly-sins-committed-at-church-bake-sale,18282/
4801	THIS IS THE YEAR MARLINS WIN WORLD SERIES AGAIN	23444	This Apparently That Year Marlins Win World Series Again	http://www.theonion.com/articles/this-apparently-that-year-marlins-win-world-series,6686/
1572	FORMER MOVIE STAR REMAINS BROKE FOLLOWING CAREER-REVIVING CAR CRASH	23480	Former Movie Star Remains Comatose Following Career-Reviving Car Crash	http://www.theonion.com/audio/former-movie-star-remains-comatose-following-caree,13840/
295	PRESIDENT ASSAD RENAMES FORGOTTEN NATIONAL SPORTS DRINK	22023	Forgotten Assyrian God Revived To Name Sports Drink	http://www.theonion.com/articles/forgotten-assyrian-god-revived-to-name-sports-drin,2910/
24051	AREA DAD WANTS TO WATCH NEW SPRING BREAKERS’ BY HIMSELF	26052	Area Dad Wants To Watch New Blu-Ray Of ‘Spring Breakers’ By Himself	http://www.theonion.com/articles/area-dad-wants-to-watch-new-bluray-of-spring-break,33218/
14261	MCCAIN: NAME OF GAY RIGHTS ACT SHOULD HAVE BEEN CLEARER	24674	Name Of Gay Bar Should Have Been Clearer	http://www.theonion.com/articles/name-of-gay-bar-should-have-been-clearer,3081/
18183	LANCE ARMSTRONG RESIGNS FROM U.S. ANTI-DOPING AGENCY'S BOARD OF DIRECTORS	20411	Embattled Lance Armstrong Resigns From U.S. Anti-Doping Agency's Board Of Directors	http://www.theonion.com/articles/embattled-lance-armstrong-resigns-from-us-antidopi,30353/
313	Area man picks wrong time for picnic	23322	Area Man Picks Wrong Time For Leukemia	http://www.theonion.com/audio/area-man-picks-wrong-time-for-leukemia,13782/
4843	SAD BIRD BULLIED BY A GOOSE	19453	Sad Sack Bullied By Area Goose	http://www.theonion.com/articles/sad-sack-bullied-by-area-goose,28354/
14527	NETS ANNOUNCE TEAM IS IN REBUILDING MODE	24080	Nets Announce Team Is In Re-Demolition Mode	http://www.theonion.com/articles/nets-announce-team-is-in-redemolition-mode,6986/
10251	CONTROVERSIAL GODADDY.COM SUPER BOWL COMMERCIAL TO FEATURE SCANTILY CLAD WOMAN PERFORMING	18926	Controversial GoDaddy.com Super Bowl Commercial To Feature Scantily Clad Woman Performing Late-Term Abortion	http://www.theonion.com/articles/controversial-godaddycom-super-bowl-commercial-to,27226/
6106	REPORT: 40,000 PEOPLE DIED ON SEATTLE FERRIS WHEELS THIS SUMMER	21463	Report: 40,000 People Died On Ferris Wheels This Summer	http://www.theonion.com/articles/report-40000-people-died-on-ferris-wheels-this-sum,26414/
13586	35% OF U.S. COLESLAW REMAINS UNEATEN	23637	85% Of U.S. Coleslaw Remains Uneaten	http://www.theonion.com/audio/85-of-us-coleslaw-remains-uneaten,13904/
25488	NEW DOCUMENTARY FOCUSES ON LIFE OF HELEN KELLER	21162	New Documentary Focuses On Life Of Eva Braun's Late Husband	http://www.theonion.com/articles/new-documentary-focuses-on-life-of-eva-brauns-late,21013/
5861	SOUTH DAKOTA STATE CONFESSES THEY WERE EXCITED ABOUT THE TOURNAMENT WHEN THEY HEARD SEEDS WERE INVOLVED	19145	South Dakota State Confesses They Were Excited About Tournament When They Heard Seeds Were Involved	http://www.theonion.com/articles/south-dakota-state-confesses-they-were-excited-abo,27645/
14805	husband suffer from open marriage	26090	Husband Experimenting With Open Marriage	http://www.theonion.com/articles/husband-experimenting-with-open-marriage,33290/
13985	REPORT: MORE TELEVISION VIEWERS BECOMING DESENSITIZED TO VIOLENCE	24932	Report: More Television Viewers Becoming Desensitized To Drama	http://www.theonion.com/articles/report-more-television-viewers-becoming-desensitiz,6306/
23578	ADOPTED CHILD SICK OF PARENTS FORCING HIM TO WATCH TV	26748	Adopted Child Sick Of Gay Parents Forcing Him To Watch Them Have Sex	http://www.theonion.com/articles/adopted-child-sick-of-gay-parents-forcing-him-to-w,34904/
19568	LOCAL MAN DECEASED OVERSHADOWED BY LOUD MAN	23431	Stupid Man Overshadowed By Louder Stupid Man	http://www.theonion.com/articles/stupid-man-overshadowed-by-louder-stupid-man,6680/
8599	DALE EARNHARDT JR. SICK OF EVERYONE ASSUMING HE'S A GOOD LOVER	21060	Dale Earnhardt Jr. Sick Of Everyone Assuming He's A Good Driver	http://www.theonion.com/articles/dale-earnhardt-jr-sick-of-everyone-assuming-hes-a,20661/
6080	NEW HARLEM 'RUDE DUDE' WILLIAMS NOT WORKING OUT	24124	New Harlem Globetrotter Rudy 'Rude Dude' Williams Not Working Out	http://www.theonion.com/articles/new-harlem-globetrotter-rudy-rude-dude-williams-no,2880/
4820	u BEGINNING TO SUSPECT HUSBAND HAVING SECOND AFFAIR	26781	Woman Beginning To Suspect Husband Having Second Affair	http://www.theonion.com/articles/woman-beginning-to-suspect-husband-having-second-a,34928/
23167	SHEEPISH SECRET SERVICE AGENT CAN'T EXPLAIN HOW VACUUM CLEANER GOT INTO OVAL OFFICE	18850	Sheepish Secret Service Agent Can't Explain How Vacuum Cleaner Salesman Got Into Oval Office	http://www.theonion.com/audio/sheepish-secret-service-agent-cant-explain-how-vac,27052/
8038	HR Sends Out Fourth Reminder About Covering The Navel	26150	HR Sends Out Second Reminder About Covering The Navel	http://www.theonion.com/articles/hr-sends-out-second-reminder-about-covering-the-na,33424/
8141	SCIENTISTS FIND HOW INTELLIGENCE DETERMINES HOW FAST YOU RESPOND TO EMAILS	25935	Scientists Find Link Between How Pathetic You Are, How Fast You Respond To Emails	http://www.theonion.com/articles/scientists-find-link-between-how-pathetic-you-are,33003/
713	TRAGIC STORY OF MAN SHOT AT RESTAURANT	21030	Point Of Story Apparently That Man Ate At Restaurant	http://www.theonion.com/articles/point-of-story-apparently-that-man-ate-at-restaura,20631/
1868	TIM WAKEFIELD TRIES TO GET STRIKEOUT TO PUT HIM OUT OF MISERY	21861	Tim Wakefield Tries To Get Line Drive To Put Him Out Of Misery	http://www.theonion.com/articles/tim-wakefield-tries-to-get-line-drive-to-put-him-o,21031/
15037	Racialy charged movie contends life is what you make it	23466	Harness Racing Movie Contends Life Is Like Harness Racing	http://www.theonion.com/articles/harness-racing-movie-contends-life-is-like-harness,6696/
18173	community RELIEVED TO HEAR STATE OF UNION STILL STRONG	18569	Area Man Relieved To Hear State Of Union Still Strong	http://www.theonion.com/articles/area-man-relieved-to-hear-state-of-union-still-str,31274/
7567	MCDONALD'S DROPS 'HAMBURGER' CHARACTER FROM ADVERTISING	22810	McDonald's Drops 'Hammurderer' Character From Advertising	http://www.theonion.com/audio/mcdonalds-drops-hammurderer-character-from-adverti,18502/
6307	 INEPTITUDE PASSED DOWN THROUGH GENERATIONS OF COWORKERS	25383	Epic Saga Of Employee's Ineptitude Passed Down Through Generations Of Coworkers	http://www.theonion.com/articles/epic-saga-of-employees-ineptitude-passed-down-thro,31765/
13795	REX GROSSMAN HAPPY TO TAKE AN AFTERNOON TO TEACH HIS SON EVERYTHING HE KNOWS	19371	Rex Grossman Happy To Take An Afternoon To Teach Robert Griffin III Everything He Knows	http://www.theonion.com/articles/rex-grossman-happy-to-take-an-afternoon-to-teach-r,28090/
7677	NASA Predicts mass shooting on the Moon by 2055	26523	NASA: ‘We Will Have A Mass Shooting On The Moon By 2055’	http://www.theonion.com/articles/nasa-we-will-have-a-mass-shooting-on-the-moon-by-2,34345/
