146	Sapne suhaane tharakpan ke. #TwitterPoets	1
147	Ye Stella kya hai bhai? Kab se sun raha hu. Koi normal photo post karo, samajh nahi aa raha!	0
147	Accha hu bhai. Ye Stella ka kya chakkar hai sala kab se paka raha hai. Koi porn pic post kar neend to ude !	1
148	Helmet ab bahar aaya hai. Ab Africa ka match mushkil ho sakta hai! #IndvsSA	0
148	Helmet aagaya hai bahar. Africa ki hogi ab haar! #IndvsSA	1
149	Pakistani team ki bowling dekhte hue, hume inko final me bhi 83 tak out karna hoga.	0
149	Jaisi in Pakistaniyo ki bowling hai, hame inko final me bhi 83 tak out karna hi padega.	1
150	'Aaj main upar, Aasman neeche' - Yeh ek sangeet ki pankti hai.	0
150	'Aaj main upar, Aasman neeche' *Missionary*	1
151	Maayi ni maayi munder pe teri bol raha hai kaaga, chhat par aagaye mere papa... woh dar ke bhaaga #HAHK	0
151	Maayi ni maayi munder pe teri bol raha hai kaaga, chhat par aagaye mere papa... woh chaddi kheech ke bhaaga #HAHK	1
152	Itne saalo se power main rehkar aap UP ke 4 hisse nahi kar pa rahe. 50 students ke slogan se desh ke tukde nahi ho jayenge.	0
152	Itne saalo se power main rehkar tum UP ke 4 hisse kar nahi pa rahe. 50 students slogan chilla kar desh ke tukde nahi kar denge.	1
153	Aaj Spain wale match jeetenge.	0
153	Aaj Spain waley phatakey phorengay	1
154	Be someone's 'bhai koi nayee film hai to de de'	0
154	Be someone's 'bhai koi nayee porn hai to de de'	1
155	Tum jo aaye zindagi mein.... badlav aaya.	0
155	Tum jo aaye zindagi mein.... jhand ho gayi	1
156	Chalo chalo achhe bachhe twitter par bura bartav nahi karte, delete karo #FutureMoms	0
156	Chalo chalo achhe bachhe twitter par gaaliyan nahi dete, delete karo #FutureMoms	1
157	Saif Ali Khan is trending. Kya Kareena Kapoor expect kar rahi hai?	0
157	Saif Ali Khan is trending. Is Kareena Kapoor pregnant?	1
158	Going to market to get milk and bread.. Kisi ko kuch chahiye to jaldi bol do.. Aur jaldi se Pandit Pan Bhandar pe pahuch jao..	0
158	Going to market to get milk and bread.. Kisi ko kuch chahiye to jaldi bol do.. Aur sutte wale jaldi se Pandit Pan Bhandar pe pahuch jao..	1
159	Delhi mein bahut saari sundar ladkiya hain. Hawa mein kuch visheshta hai, sirf dhool nahi.	0
159	So many pretty girls in Delhi. Hawa mein kuch jaadu hai, sirf dhool nahi.	1
160	Kya tumne kabhi kisise pyar kiya? Aur usne tumhe dhokha diya? Mujhe bhi diya. #LaLaLaLaLaLaLa	0
160	Kya tumne kabhi kisise pyar kiya? Aur usne tumhe chutya kiya? Mujhe bhi kiya. #LaLaLaLaLaLaLa	1
161	Mujhe hamesha yeh sochne par majboor karti hai ki halal hone ke baad bakre kya hota hai, aur qayamat ke din unka kya hoga.	0
161	I always wondered halal hone ke baad bakre kahan jate hain, jannat ya jahannum aur qayamat ke din unka kya hoga.	1
162	Mujhe thodi si neend chahiye.	0
162	Koi bees rupay ki neend de do	1
163	Hi @ShaadiDotCom, mujhe ek achhi jeevansathi ki talash hai, shaadi karne ke liye. Kripya mujhe iske liye kiye jaane wale charges batayein.	0
163	Hi @ShaadiDotCom, achhi item chahiye, shaadi karne ko maangtay. Dene ka bhaav batao	1
164	Aap raat ko 12.30 baje 10000 ki lad kyu jala rahe ho?	0
164	Madarchod raat ko 12.30 baje 10000 ki lad kyu jala rahe ho Bhosdike	1
165	Ye Aaron Finch mujhe hamesha serious lagta hai. Dekhte hi mujhe criticise karne ka mann karta hai.	0
165	Ye Aaron Finch Triple H as heel lagta hai hamesha. Dekhte hi hathoda maarne ka mann karta hai muh pe.	1
166	Mera sochne ka tarika badal gaya hai. Baarish hui toh pehla khayal aaya ki chalo ab dhool kam hogi thoda.	0
166	Kaam wali bai jaisi thinking ho gayi hai. Baarish hui toh pehla khayal aaya ki chalo ab dhool kam hogi thoda.	1
167	Maam @priyankac19 aap apna soch samajh kar baat kiya karo. Weekend pe aapka dimaag band lagta hai. Ab Monday subah hi sahi soch payenge.	0
167	Maam @priyankac19 aap apna dimaag bank locker me mat rakha karo.. Weekend pe bank band rehta hai.. Ab Monday subah hi milega	1
168	Re Kabeera, kripaya samajhne ki koshish karo.	0
168	Re Kabeera bhosdi ke maan ja.	1
169	Zayn ne sirf band chhoda hai, wo abhi bhi hain. #RIPZayn	0
169	Zayn ne band chhoda hai duniya nahi. #RIPZayn	1
170	Sri Lanka mein bijli ki samasya hai, shayad isiliye match dekhne aa raha hai. Sri Lanka ke rashtrapati Sirisena India aaye hain bilateral sambandhon ko majboot karne ke liye.	0
170	Bijli ki problem hai SL me..Isiliye match dekhne aa raha hai RT @htTweets Sri Lanka prez Sirisena arrives in India to boost bilateral ties	1
171	Sir @jhasanjay, kya Rahul ji vacations par gaye hain aur aap unhe bhoolkar dusre kaam karne lage hain?	0
171	Sir @jhasanjay ye bewafai hai. Rahul ji vacations par kya chale gaye aap unhe bhoolkar Roger-Roger karne lage.	1
172	Shri Sakshi Maharaj, Hindu purushon ke liye health supplements ki baat kar rahe hain.	0
172	Shri Sakshi Maharaj Viagra Pills for Hindu Men.	1
173	Smith ko phir se captain banane ki sochna chahiye. Watson ka pradarshan accha nahi raha.	0
173	Ek toh wapas Smith ko captain banao. Watson panauti hai sala.	1
174	Janwaron ko milega adhik chara jab hoga #LaluMuktBihar	0
174	Janwaron ko milega chara apar jab hoga #LaluMuktBihar	1
175	Bigg Boss chahte hai show ki aalochakon ko samjhaya jaaye.	0
175	Bigg Boss chahte hai show ki buraai karne walo ki gaand me danda de diya jaaye	1
176	Sir @ArvindKejriwal, Pyaar ka Punchnama 2 release hue 1 din ho gaya hai.. aapka vichar kya hai? Aaj shaam ko dost log film dekhne ka plan bana rahe hai.	0
176	Sir @ArvindKejriwal Pyaar ka Punchnama 2 release hue 1 din ho gaya hai.. review kab doge.. Aaj shaam ko dost log plan bana rahe hai	1
177	Airtel mobile networks mein apne aap ko promote karne mein kabhi peeche nahi hat te, phir chahe unke pass kuch ho ya na ho.	0
177	Airtel is the KRK of mobile networks. Hai kuch nahi, lekin apni tareef karne mein kabhi peeche nahi hat te.	1
178	.@sagarikaghose kya ab baarish bhi Modi ji karwaenge ?? Aap aisa kyun soch rahe hain?	0
178	.@sagarikaghose ab baarish bhi Modi jo karwaenge ?? Kyu paglu aurat	1
179	India me 'Hindustan murdabad' bolne wale aur unko support karne wale logon ki aabadi badh rahi hai. Samajik jimmedari samjho.	0
179	India me 'Hindustan murdabad' bolne wale aur unko support karne wale chutiyo ki aabadi badh rahi hai. Condoms use kiya karo.	1
180	Log itne khush kyu ho rahe hai?	0
180	Log itna khush kyu ho rahe hai?	1
181	Success ke peeche mat bhaago. Dreams ke peeche bhaago. Challenges jhak maarke tumhare peeche aayengi.	0
181	Success ke peeche mat bhaago. Dreams ke peeche bhaago. Depression jhak maarke tumhare peeche bhaagegi.	1
182	Jumme ke din kiya ek vada.. Lo aa gaya aaj phir jumma.. @Pakistan	0
182	Jumme ke din kiya chumme ka vada.. Lo aa gaya aaj phir jumma jumma.. Jumma chumma naa de chumma.. LOL @Pakistan LOL	1
183	Badhai @UnSubtleDesi.. Aaj aapne apne samudaay ka naam roshan kiya hai.	0
183	Congrats @UnSubtleDesi.. Aaj tumne naam roshan kar diya bhakts ka	1
184	Bhai @Atheist_Krishna DP me kaun sa breed ka kutta hai, pata hi nahi chal raha	0
184	Bhai @Atheist_Krishna DP me kutta kaun sa hai pata hi nahi chal raha	1
185	Hariharan: Paani toh beh jaaye, baaki kya the jaaye? Yaadein... Akshay: Mujhe sirf paani nikalna hai.	0
185	Hariharan: Paani toh beh jaaye, baaki kya the jaaye? Yaadein... Akshay: Apne ko kya? Apne ko toh sirf paani nikalna hai	1
186	Sabko Snapchat par lekar jao, waise bhi Twitter bahut hi bhara hua hai.	0
186	Ghaseet ghaseet kar leke jao sabko Snapchat par, waise bhi Twitter zyada hi bhar gaya hai.	1
187	Kela khaane ke baad paani mat peeyo. Doodh ke baad machhi naa khao. Dil tutne ke baad daaru mat piyo. #YeBhiKoiJeenaHai Dukhi hoon abhi.	0
187	Kela khaane ke baad paani mat peeyo. Doodh ke baad machhi naa khao. Dil tutne ke baad daaru mat piyo. #YeBhiKoiJeenaHai brb suicide.	1
188	200. Itne runs Rohit Sharma aasani se bana leta hai.	0
188	200. Itne runs to Rohit Sharma aankh band kar ke bana leta hai.	1
189	Dhoni, yeh ek test match nahi hai !!	0
189	DHONI MERE BHAI, TEST MATCH NAHI HAI YE !!	1
190	Ishant Sharma ko bahut der se utaara gaya.	0
190	Ishant Sharma ko bahut late utaara.	1
191	"Chaar log kya kahenge" - Ek aam vichar jo Indians rakhte hain.	0
191	#GoodAdviceIn4Words "Chaar log kya kahenge" - Indians	1
192	Agar ye pressure na hota to Virat, Mohammad Aamir ke khilaf achha pradarshan karta.	0
192	Agar ye pressure na hota to Virat is Mohammad Aamir ko maar maar ke Aamir Khan jaise sooja deta.	1
193	Apna talent samhal ke rakhie.	0
193	Gaand me daal le apna talent bhenchod.	1
194	Sanju Samson ek aise brand ke pratinidhi hain jo Hindu aur Christian ki ekta ko darshate hain.	0
194	Sanju Samson is the brand ambassador for Hindu Christian bhai bhai.	1
195	Modi Ji akela aata hai.. JDU, RJD, Cong ek saath aate hai #BJPAheadMGBDead	0
195	Sher (Modi ji) akela aata hai.. Jhund (JDU RJD Cong) me to suar aate hai #BJPAheadMGBDead	1
196	*Tinder* Swipe right to like. Swipe left agar pasand nahi aaye to.	0
196	*Tinder* Swipe right to like. Swipe left to ''bhaad mein jaa chutiye.. 5256956655 selfies mein se yahi ek accha tha.''	1
197	She: Mujhe chhod dijiye. He: Magar phir bhi na jaane kyu, mujhe sunn me achha laga hai senorita #HeShe	0
197	She: Fuck off asshole He: Magar phir bhi na jaane kyu, mujhe sunn me achha laga hai senorita #HeShe	1
198	Dr. Manmohan Singh: "Yeh theek hai"	0
198	Dr. Manmohan Singh: "Theek NAHI hai"	1
199	Justice Katju samay ki tarah hai kyonki samay sabka samman karta hai.	0
199	Justice Katju samay hain kyonki samay sabki leta hai.	1
200	'Tumhi ho mata, tumhi ho' ~ Animals #dontblock	0
200	'Tumhi ho mata, PETA tumhi ho' ~ Animals #dontblock	1
201	Sona nahi, chandi nahi, yaar bhi nahi mila. Pyar ke bina kaise chain milega?	0
201	Sona nahi chandi nahi yaar toh mila, apni mara le. Pyar bina chain kaha re?	1
202	Koi baat nahi. Hum unko chase karenge. 20 run jyada hain lekin ban jayenge. Jai mata di, hum unko harayenge.	0
202	Koi nahi. Chase karenge aur Kangaroos ka shikaar karenge. 20 run jyada hain lekin ban jayenge. Jai mata di lets fuck some Aussie asses.	1
203	Bhagwaan ka diya sab kuch hai, daulat hai shohrat hai, bas mujhe thoda aaram chahiye.	0
203	Bhagwaan ka diya sab kuch hai, daulat hai shohrat hai bas sirf neend chahiye.	1
204	Vahin, akelapan mehsoos karne wale prem kavi apni soch me hote hain; ek masala chai ki pyaali ho, koi usko pilaane wali ho.	0
204	Meanwhile, lonely love poets on TL be like; ek masala chai ki pyaali ho, koi usko pilaane wali ho.	1
205	Sankashti ek pramukh festival hai Maharashtra ka.	0
205	Sankashti is the mini sunburn of Maharashtra.	1
206	Wicket lena ab bahut zaroori hai.	0
206	Wicket lena #CongressMuktBharat se bhi zyada zaroori ab	1
207	Badhai ho, aap chacha ban gaye. Aapki beti ka janam hua hai. Yeh saal ki sabse sundar baat hai.	0
207	Mubarak ho tu chacha ban gaya. Bhai khushi double ho gayi, bitiya hui hai Most beautiful line I have heard this year.	1
208	Paise lekar trend karne walo.. Yaad rakhna upar jaake bhagwaan ko jawaab bhi dena padega iska	0
208	Paise lekar #JumlaBabu trend karne walo.. Yaad rakhna upar jaake bhagwaan ko jawaab bhi dena padega iska	1
209	Kal raat ko jo hua. Sab bhool jaao.. Jaise kuch purani baatein bhool gaye the	0
209	Kal raat ko jo hua. Sab bhool jaao.. Jaise veer aur hello brother bhool gaye the	1
210	Kyu itna shor macha rahe hain, humne to koi apradh nahi kiya hai.... #GhulamAli	0
210	Hangama hai kyu barpa, Daka to nahi dala, chori to nahi ki hai.... #GhulamAli	1
211	Uski dosti se doosre log prabhavit hote hain.. This time @witchybitchygal	0
211	Uski dosti se doosre jaate hai jal.. This time @witchybitchygal	1
212	Hamare U19 wicket-keeper : Bahut accha khel rahe ho, bahut accha.	0
212	Our U19 wicket-keeper : Kya bat hai kya bat hai bhaiyon bahut badhiya bhaiyo bahut badhiya yaar !	1
213	Punjabi me baat ko kehte hai gal.. Punjabi me baat ko kehte hai gal.. Ab ki baar @witchybitchygal	0
213	Punjabi me baat ko kehte hai gal.. Punjabi me baat ko kehte hai gal.. Ab ki baar @witchybitchygal	1
214	Agar samarthya ho to bhai @Ra_Bies jaisi tweet karo, varna tweet karte raho samajik roop se uchit hone ke liye. Jaise bachche.	0
214	Himmat ho to bhai @Ra_Bies jaisi, varna tweet karte raho politically correct hone ke liye. Bachchon jaise.	1
215	Jab tak mobile me battery hai, tab tak yeh activity chalegi.	0
215	Jab tak mobile me battery hai, tab tak yeh chutiyapa chalega.	1
216	Asli samasya jail ke andar hai. #SalmanVerdict	0
216	Asli toofan andar hai, jail ke andar. #SalmanVerdict	1
217	Tumse kitna pyar hai, kripya uttar dein.	0
217	Tumse kitna pyar hai ___ mein uttar kar dekh lo	1
218	Ek hi ullu ke kaaran gulistaan barbaad ho sakta tha, yahan har shaakh pe ullu baitha hai, aage gulistan ka kya hoga - Shauq Bahraichi	0
218	Barbad gulistaan karne ko to ek hi ullu kaafi tha Yahan..har shaakh pe ullu baitha hai anjam-e-gulistan kya hoga - Shauq Bahraichi	1
219	Abey yaar, bahut tweets kar diye hain. Ab aur mat karo.	0
219	Abey yaar bahut tweets kar diye hain. Beizzati na karana.	1
220	Owaisi sapne mein, "Bharat Mata ki Jai!" Owaisi jaagta hai, maafi mangta hai "Afzal hum sharminda hain	0
220	Owaisi in dream, "Bharat Mata ki Jai!" Owaisi wakes up, feels sorry "Afzal hum sharminda hain".	1
221	Abhi tak mera tweet padha bhai ne. Wo itni der se busy tha !!	0
221	Ab jake mera tweet padha bhai ne. Sala itni der se anushka sharma ki TL pe jasoosi kar raha tha !!	1
222	Mere ghar ka khaana mujhe sabse accha lagta hai. Food bloggers bhi street food ki tareef karte hain. #FoodPreference	0
222	Mere ghar ka khaana sabse best hai. Food bloggers bhi street food ki tareef karte hain. #TweetsLikeGareebGuy	1
223	1 cup resham, 1/2 kg sheesha, heere aur moti samagri ki matra Kaliyon Ka Chaman ke liye.	0
223	1 cup resham 1/2 kg sheesha heere & moti for garnishing Recipe for Kaliyon Ka Chaman.	1
224	Jadeja's mom: "Suna hai aap school chhod rahe ho jald hi. Iska kya hoga fir? Kisi se baat karwa dijiye thodi"	0
224	Jadeja's mom: "Suna hai aap school chhod rahe ho jald hi. Iska kya hoga fir? Virat se baat karwa dijiye thodi"	1
225	Pakistan walo ki Hindi padh ke mujhe surprise hua.	0
225	Pakistan walo ki Hindi padh ke chashma aa gaya.	1
226	Aamir Khan ke baare mein kuch logon ke nazariye badalte huye.	0
226	Aamir Khan Aamir Kha Aamir Kh Aamir K Aamir Aami Aam Aa A As Ast Aste Astee Asteen Asteen k Asteen ka Asteen ka s Asteen ka saap	1
227	Bhai @iamsrk, kya aap mujhe aaj oil barrel ka rate bata sakte hain? #AskSRK	0
227	Bhai @iamsrk zara Gauri bhabhi se pooch kar batana aaj oil barrel ka rate #AskSRK	1
228	Universal truth is, sab insaan hain.	0
228	Universal truth is, sab chutiye hai.	1
229	Obama ki samapti kab hai?	0
229	Obama ki bidai kab hai?	1
230	Tu na ja mere baadshah, ek waade ke liye, kisi aur kaam ke liye.	0
230	Tu na ja mere baadshah ek waade ke liye, maa chudaane ke liye.	1
231	Diwali to ho gayee.. Ab secret Santa ka program shuru hone wala hai	0
231	Diwali to ho gayee.. Ab secret Santa ka chutiyaap chalu hone wala hai	1
232	Rajiv Gandhi ne apni will nahin ki thi. Isliye 2014 tak cheezen unki parivar ke naam ho rahi thi #RememberingRajiv	0
232	Rajiv Gandhi ne apni will nahin ki thi. Isliye 2014 tak cheezen unki maa, biwi aur bachchon ke naam ho rahi thi #RememberingRajiv	1
233	Tu kisi rail si guzarti hai, main usmein sama jaata hu.	0
233	Tu kisi rail si guzarti hai, main kisi passenger sa ghus jaata hu.	1
234	Jab ache tweets ko RT nahi milte toh mujhe nirasha mahsoos hoti hai.	0
234	Jab ache tweets ko RT nahi milte toh Nawazuddin Siddiqui wali feel a jati hai.	1
235	Dear Congressi's, Rajiv Gandhi ki koi vishesh Yojna kahan hai?	0
235	Dear Congressi's where is "Rajiv Gandhi Ladki Driver Ke Car Mein Sawaari Se Bachhe Insurance Yojna"?	1
236	Bihar mein nayi sarkar ki sthiti kya hogi, jaanane ke liye dekhte rahiye aaj tak.	0
236	Bihar mein Jungle Raj 2 release hogi ya nahi, jaanane ke liye dekhte rahiye aaj tak.	1
237	Hum nahi chahte hain kisi bhi prakar ki hinsa #BadliyeSarkarBadliyeBihar	0
237	Nahi chahiye gundo ki hahakaar #BadliyeSarkarBadliyeBihar	1
238	Inka naam Ravish Kumar hai #PatrakarRavishKumar	0
238	Inka alsi naam Ravish Kumar nahi Rubbish Kumar hai #FarziPatrakarRavishKumar	1
239	Hero banne ki koshish me Karun Nair ne apna nuksan kar liya. #RRvsCSK	0
239	Hero banne ke chakkar me khud ka popat karwa liya Karun Nair. #RRvsCSK	1
240	Aaj blue hai pani pani pani... ~ Kisi ne kaha	0
240	Aaj blue hai pani pani pani... ~ Dhobi	1
241	Agar adhik logon ko ye samajh aajata toh desh aage badh jaata	0
241	Aadhe jhaantuon ko ye samajh aajata toh desh aage badh jaata	1
242	Parliament me aaya Pappu Gandhi ki ....	0
242	Parliament me aaya bhoot Pappu Gandhi ki ....	1
243	Kya aap sab ek hi photo share karte rahenge?	0
243	Bas karo bhosdi walo sab ek hi photo share karoge kya?	1
244	Agar meri kavita se koi vyakti prabhavit hota hai toh usmein tumhara kya jata hai? Huh. Kavita radd.	0
244	Agar meri poetry se koi bhala manas horny ho jata hai toh usmein tumhara kya jata hai? Huh. Morons ya. Poetry cancelled.	1
245	Rahul Gandhi ne kaha hai ki Make In India ki zaroorat hai.	0
245	Rahul Gandhi has said Make In India ki zaroorat hai.	1
246	Sohail ne aaj biryani mein namak kam daala. Behtar ho sakta tha.	0
246	Sohail ne aaj biryani mein namak kam daala. Gaandu.	1
247	Ye sab artificial nationalism chhodo, apne personal responsibilities pe focus karo. Maa Baap ko khush rakho, tab hi desh ki seva kar paoge.	0
247	Ye sab artificial nationalism chhodo, ghar basao. Maa Baap ko khush rakho, tab hi desh ko bhi khush rakh paaoge.	1
248	News channels ke log aksar kisi badi khabar ka intezar karte rahte hai.	0
248	News channels wale chutiye jaise kisi ke marne ka intezar hi karte rahte hai.	1
249	Agar aap jaag rahe hain toh aap zinda hain.	0
249	Jaage ho toh zinda ho tum.	1
250	Dilli mein Kiran aye ya Kejriwal, lekin UP mein jab tak log zinda hain Mulayam hi aata rahega.	0
250	Dilli mein Kiran aye ya Kejriwal lekin UP mein jab tak chootiye zinda hain Mulayam hi ata rahega.	1
251	Sanjay Leela Bhansali ne Devdas 2 ki ghoshna ki hai, jisme Ranveer Singh mukhya bhoomika mein honge. #DjokovicDeepika	0
251	Sanjay Leela Bhansali announces Devdas 2 starring Ranveer Singh. #DjokovicDeepika	1
252	Mujhko yaad aaye tumhari.. Haayee haayee.. Yaad aaye tumhari	0
252	Mujhko yaad sataaye teri.. Haayee haayee.. Yaad sataye teri	1
253	Kitna bhi bahar wale Modi ji ko praise karein, kuch log (AAPtards and liberals) unhe hamesha criticise karte rahenge so whats the point	0
253	Kitna bhi bahar wale Modi ji ko praise kuch maa ke lode Indians (AAPtards and liberals) unhe hamesha gaali dete rahenge so whats the point	1
254	Pakistan ke log sudhrenge nahi.	0
254	Pakistan wale bhosdi ke sudhrenge nahi.	1
255	Aapke dwara dial kiya gaya number kisi aur ko assign kiya gaya hai, aapka number abhi tak assign nahi hua hai.	0
255	Aapke dwara dial kiya gaya number kisi aur ko lag gaya hai, tumhara number kabhi nahi aayega.	1
256	Mitron, madam kehti hai ye achhi baat nahi hai - Ek Pradhan Mantri #PMMashUp	0
256	Mitron, madam kehti hai ye achhi baat nahi hai - Narendra Manmohan Vajpayee #PMMashUp	1
257	Jamai Raja, Kumkum Bhagya, Diya Aur Baati Hum etc etc. #ThingsThatUniteIndians	0
257	Jamai Raja, Kumkum Bhagya, Diya Aur Baati Hum etc etc. #ThingsThatUniteIndians	1
258	Congress ke Lok Sabha mein 44 sadasya hain aur bahar bhi kai samarthak hain jaise Barkha Dutt, Rajdeep, Sagarika.	0
258	Congress has 44 members in Lok Sabha and many outside Lok Sabha like Barkha Dutt, Rajdeep, Sagarika	1
259	Technology ke iss daur mein samajh ki asha na rakhe.	0
259	Technology ke iss daur mein sense ki asha na rakhe.	1
260	Bhai @ArvindKejriwal abhi to dilli aur Gujarat hi hua hai.. Poore desh mein kaam karna hai.. ANARCHY ZINDABAD	0
260	Bhai @ArvindKejriwal abhi to dilli aur Gujarat hi hua hai.. Poore desh ki maa chodni hai.. ANARCHY ZINDABAD	1
261	Yeh Jasleen Kaur ne jhooth bola hai. Aise logo ki wajah se koi sach baat pe bhi yakin nahi karta.	0
261	So this Jasleen Kaur girl is a big liar. Aise logo ki wajah se koi sach baat pe bhi yakin nahi karta.	1
262	#Afwaah Menthol peene se health par asar hota hai.	0
262	#Afwaah Menthol peene se khada nahi hota.	1
263	Kab tak chalu main haath... aa aa haath? Kab tak chalu main haath aa aa aa haath? Koi saathi nahi hai ai ai ai, chain ek pal nahi #Saiyoneee	0
263	Kab tak chalau main haath... aa aa haath? Kab tak chalu main haath aa aa aa haath? Koi ladki nahi hai ai ai ai, chain ek pal nahi #Saiyoneee	1
264	Son: Mummy mummy khaane mein kya hai? Mummy: Aaj hum kuch khaas bana rahe hain.	0
264	Son: Mummy mummy khaane mein kya hai? Bipasha: Tumhare mausaji ki asthiyan #BhootMommy	1
265	Holi ke din dil khil jaate hai, Bangladesh ko haar ka samna karna padta hai #IndvsBan	0
265	Holi ke din dil khil jaate hai, bangladesh ke lun lag jaate hai #IndvsBan	1
266	India ne Bangladesh ko World Cup mein haraya! #IndvsBan	0
266	India ne Bangladesh ko World Cup se Dhaka diya! #IndvsBan	1
267	Fav karne walo.. yaad rakhna, har action ka natija hota hai.	0
267	Fav karne walo.. bhosdiwalo jahannum me bhi tumhe jagah nahi milegi	1
268	Issi tarah Shikhar Dhawan ne phir ek baar pitch par apni performance nahi dikhai.	0
268	Issi tarah shikhar shwan ne phir ek baar pitch par tatti ki.	1
269	Yaar, Zayn Malik aur uske fans ke liye ek alag jagah banao! Sabka mood kharab hai aaj, aur upar se ye aur pareshan kar raha hai!	0
269	Yaar ye bc Zayn Malik aur uske fans ke liye ek alag planet banao! Waise hi sabka mood kharaba hai aaj, aur upar se ye chutiya aaye jaa raha!	1
270	Kejriwal AAP ki pramukh vyakti hain, jaise Sonia Gandhi, Rahul Gandhi aur Digvijay Singh Congress ke hain.	0
270	Kejriwal is Sonia Gandhi, Rahul Gandhi and Digvijay Singh of AAP.	1
271	Bahut koshish kar raha hoon, par ho hi nahi raha hai! #HoliEvent	0
271	Bahut try kar raha hoon yaar, nikal hi nahin raha hai! #HoliSext	1
272	Misbah-Ul-Haq: Bhook lagi hai, khaane me kya banau? Shoaib Akhtar: Kuch bhi banao, bas accha banao.	0
272	Misbah-Ul-Haq: Bhook lagi hai, khaane me kya banau? Shoaib Akhtar: Arey bhai kuch bhi bana, bas pagal na bana	1
273	Sakshi Dhoni ne Anushka Sharma se baat ki: "Ahem" #IndvsSA	0
273	Sakshi Dhoni to Anushka Sharma: "Ahem" #IndvsSA	1
274	Vodafone ka network accha aane ke liye kya kuch khas karne ki zaroorat hoti hai?	0
274	Vodafone ka network accha aaye iske liye vrat rakhna padta hai kya?	1
275	Behen @TrulyMonica, agar retweet chahiye tha, toh link direct message mein de deti, ye sab karne ki kya zarurat thi?	0
275	Behen @TrulyMonica RT hi chahiye the.. To link de deti DM me har baar ki taraf.. Ye sab karne ki kya zarurat thi	1
276	.@pakalupapito kisi ki buri nazar na lage, apni safety ke liye precautions le. Teri biwi, Bhuvan Rajora ki responsibility.	0
276	.@pakalupapito buri nazar wale, nasbandi karwa le. teri biwi, bhuvan rajora ke hawale.	1
277	Wo beef bhi khata hai aur pork bhi, Hinduism aur Islam dono ke prati apni vichardhara vyakt karta hai, liberal ka koi dharam nahi hota.	0
277	Wo beef bhi khata hai aur pork bhi, Hinduism ko bhi gali deta hai aur [private mein] Islam ko bhi, liberal ka koi dharam nahi hota.	1
278	Film K3G me Krishh jab Jana Gana Mana gaata hai to Kajol ki padosan bhi khadi ho jaati hai par kuch logon ko sharm nahi aati.	0
278	Film K3G me Krishh jab Jana Gana Mana gaata hai to Kajol ki chudail padosan bhi khadi ho jaati hai Par kuch harami jaati walo ko sharm nahi	1
279	Subo Nabo Barsha, Hum koshish karenge, jeetenge, Macchhi Bhaat. Dhanyavad Mayawati. #KKR	0
279	Subo Nabo Barsha Korbo Lodbo Jeetbo Macchhi Bhaat. Jai Mayawati. #KKR	1
280	Koi nahi hai.. Pls mujhe aane do #MyLifeInSixWords	0
280	Koi nahi hai.. Pls karne do #MyLifeInSixWords	1
281	Ye kaam nahi aasaan bas itna samajh lijiye, yeh ek samundar hai aur usmein utar kar jaana hai. #Irshaad	0
281	Ye lust nahi aasaan bas itna samajh lijiye, paap ka darya hai aur chud kar jaana hai. #Irshaad	1
282	Suno gaur se duniya walo, Chahe jitna mahal bana lo, Uske aage gate laga lo, Uske aage honge hum Nepali #Re	0
282	Suno gaur se duniya walo Chahe jitna mahal bana lo Uske aage gate laga lo Uske aage honge hum Nepali #Re	1
283	Kisi ke liye 'Kyu udaas ho raha hai.. chinta mat kar.. chal hum saath mein drink karte hain' banen.	0
283	Be someone's 'abe laundiya ke liye muh kyu latka raha hai.. MKC uski.. chal beer pilata hu'	1
284	Hum jahan khade hote hain, wahi par reh jaate hain.	0
284	Hum jahan khade hote hain, bas khade hi reh jaate hain.	1
285	Agar aapko shauch ki zarurat ho aur aas-pas shauchalay na ho to kya karoge? Yeh sochne ki baat hai, kyonki jahan soch wahin shauchalay.	0
285	Agar aapko potty aaye aur aas-pas toilet na ho to kya karoge? Socho, kyonki jahan soch wahin shauchalay.	1
286	Sehwag Shikhar Dhawan aur Rohit Sharma se adhik anubhavi hain.	0
286	Sehwag > Shikhar Dhawan + Rohit Sharma	1
287	#LaluMuktBihar ek vishesh prakar ki sthiti hai.	0
287	#LaluMuktBihar is like Fafoond Mukt Anchaar	1
288	Jeevan me safalta prapt na hone par vyakti nirash ho jata hai.	0
288	Jindagi surr bane jhand na hone paa-ye	1
289	Pehle, Kejriwal ne dharna de kar samasyaon ka samaan jama kiya. Doosre, Sarkaar banakar, unhone samasyaon ko aur badhaya. Teesre, Kumar Vishwas ne samasyaon ko aur badha diya.	0
289	First, Kejriwal ne dharna de kar rayte ka samaan jama kiya Second, Sarkaar bana kar, Rayta banaya Third, Kumar Vishwas ne #RaitaFailaDiya	1
290	Khud ke ghar sambhalte nahi.. aa jate doosre ke gharo me jhaakne.. hat jaiye.	0
290	Khud ke ghar sambhalte nahi.. aa jate doosre ke gharo me jhaakne.. hatt behenchod	1
291	Sonia ko bahu apnana bhi ek badi bhool thi.. Uspe charcha karo doston	0
291	Emergency se bhi badi galti Sonia ko bahu apnana tha.. Uspe bawaal karo chutiyo	1
292	Agar tumhe apni political party ya doosron ki taarif karne mein mazza aata hai toh private room mein karo, doosron ko disturb na karo.	0
